ID,Date,Value_forecast,Variable_forecast,ForecastDate
14,8/21/2017,86,MaxTemp,8/18/2017
14,8/22/2017,88,MaxTemp,8/18/2017
14,8/23/2017,86,MaxTemp,8/18/2017
14,8/24/2017,81,MaxTemp,8/18/2017
15,8/18/2017,71,MinTemp,8/18/2017
15,8/18/2017,66,MinTemp,8/18/2017
15,8/19/2017,61,MinTemp,8/18/2017
15,8/20/2017,60,MinTemp,8/18/2017
15,8/21/2017,65,MinTemp,8/18/2017
15,8/22/2017,67,MinTemp,8/18/2017
15,8/23/2017,60,MinTemp,8/18/2017
15,8/18/2017,82,MaxTemp,8/18/2017
15,8/19/2017,82,MaxTemp,8/18/2017
15,8/20/2017,81,MaxTemp,8/18/2017
15,8/21/2017,85,MaxTemp,8/18/2017
15,8/22/2017,87,MaxTemp,8/18/2017
15,8/23/2017,81,MaxTemp,8/18/2017
15,8/24/2017,76,MaxTemp,8/18/2017
16,8/18/2017,69,MinTemp,8/18/2017
16,8/18/2017,66,MinTemp,8/18/2017
16,8/19/2017,62,MinTemp,8/18/2017
16,8/20/2017,62,MinTemp,8/18/2017
16,8/21/2017,66,MinTemp,8/18/2017
16,8/22/2017,66,MinTemp,8/18/2017
16,8/23/2017,59,MinTemp,8/18/2017
16,8/18/2017,79,MaxTemp,8/18/2017
16,8/19/2017,76,MaxTemp,8/18/2017
16,8/20/2017,77,MaxTemp,8/18/2017
16,8/21/2017,81,MaxTemp,8/18/2017
16,8/22/2017,84,MaxTemp,8/18/2017
16,8/23/2017,76,MaxTemp,8/18/2017
16,8/24/2017,71,MaxTemp,8/18/2017
17,8/18/2017,72,MinTemp,8/18/2017
17,8/18/2017,66,MinTemp,8/18/2017
17,8/19/2017,62,MinTemp,8/18/2017
17,8/20/2017,63,MinTemp,8/18/2017
17,8/21/2017,66,MinTemp,8/18/2017
17,8/22/2017,67,MinTemp,8/18/2017
17,8/23/2017,61,MinTemp,8/18/2017
17,8/18/2017,86,MaxTemp,8/18/2017
17,8/19/2017,80,MaxTemp,8/18/2017
17,8/20/2017,82,MaxTemp,8/18/2017
17,8/21/2017,85,MaxTemp,8/18/2017
17,8/22/2017,87,MaxTemp,8/18/2017
17,8/23/2017,78,MaxTemp,8/18/2017
17,8/24/2017,74,MaxTemp,8/18/2017
18,8/18/2017,76,MinTemp,8/18/2017
18,8/18/2017,72,MinTemp,8/18/2017
18,8/19/2017,71,MinTemp,8/18/2017
18,8/20/2017,72,MinTemp,8/18/2017
18,8/21/2017,74,MinTemp,8/18/2017
18,8/22/2017,74,MinTemp,8/18/2017
18,8/23/2017,68,MinTemp,8/18/2017
18,8/18/2017,91,MaxTemp,8/18/2017
18,8/19/2017,88,MaxTemp,8/18/2017
18,8/20/2017,88,MaxTemp,8/18/2017
18,8/21/2017,90,MaxTemp,8/18/2017
18,8/22/2017,90,MaxTemp,8/18/2017
18,8/23/2017,86,MaxTemp,8/18/2017
18,8/24/2017,82,MaxTemp,8/18/2017
19,8/18/2017,74,MinTemp,8/18/2017
19,8/19/2017,72,MinTemp,8/18/2017
19,8/20/2017,72,MinTemp,8/18/2017
19,8/21/2017,72,MinTemp,8/18/2017
19,8/22/2017,74,MinTemp,8/18/2017
19,8/23/2017,68,MinTemp,8/18/2017
19,8/18/2017,93,MaxTemp,8/18/2017
19,8/19/2017,90,MaxTemp,8/18/2017
19,8/20/2017,91,MaxTemp,8/18/2017
19,8/21/2017,90,MaxTemp,8/18/2017
19,8/22/2017,92,MaxTemp,8/18/2017
19,8/23/2017,91,MaxTemp,8/18/2017
19,8/24/2017,84,MaxTemp,8/18/2017
20,8/18/2017,78,MinTemp,8/18/2017
20,8/19/2017,75,MinTemp,8/18/2017
20,8/20/2017,76,MinTemp,8/18/2017
20,8/21/2017,74,MinTemp,8/18/2017
20,8/22/2017,75,MinTemp,8/18/2017
20,8/23/2017,75,MinTemp,8/18/2017
20,8/18/2017,92,MaxTemp,8/18/2017
20,8/19/2017,91,MaxTemp,8/18/2017
20,8/20/2017,88,MaxTemp,8/18/2017
20,8/21/2017,88,MaxTemp,8/18/2017
20,8/22/2017,87,MaxTemp,8/18/2017
20,8/23/2017,87,MaxTemp,8/18/2017
20,8/24/2017,86,MaxTemp,8/18/2017
21,8/18/2017,74,MinTemp,8/18/2017
21,8/18/2017,74,MinTemp,8/18/2017
21,8/19/2017,72,MinTemp,8/18/2017
21,8/20/2017,73,MinTemp,8/18/2017
21,8/21/2017,73,MinTemp,8/18/2017
21,8/22/2017,73,MinTemp,8/18/2017
21,8/23/2017,72,MinTemp,8/18/2017
21,8/18/2017,94,MaxTemp,8/18/2017
21,8/19/2017,92,MaxTemp,8/18/2017
21,8/20/2017,92,MaxTemp,8/18/2017
21,8/21/2017,89,MaxTemp,8/18/2017
21,8/22/2017,91,MaxTemp,8/18/2017
21,8/23/2017,91,MaxTemp,8/18/2017
21,8/24/2017,86,MaxTemp,8/18/2017
22,8/18/2017,74,MinTemp,8/18/2017
22,8/18/2017,66,MinTemp,8/18/2017
22,8/19/2017,62,MinTemp,8/18/2017
22,8/20/2017,64,MinTemp,8/18/2017
22,8/21/2017,67,MinTemp,8/18/2017
22,8/22/2017,66,MinTemp,8/18/2017
22,8/23/2017,60,MinTemp,8/18/2017
22,8/18/2017,78,MaxTemp,8/18/2017
22,8/19/2017,78,MaxTemp,8/18/2017
22,8/20/2017,81,MaxTemp,8/18/2017
22,8/21/2017,83,MaxTemp,8/18/2017
22,8/22/2017,84,MaxTemp,8/18/2017
22,8/23/2017,78,MaxTemp,8/18/2017
22,8/24/2017,73,MaxTemp,8/18/2017
23,8/18/2017,81,MinTemp,8/18/2017
23,8/19/2017,79,MinTemp,8/18/2017
23,8/20/2017,79,MinTemp,8/18/2017
23,8/21/2017,78,MinTemp,8/18/2017
23,8/22/2017,78,MinTemp,8/18/2017
23,8/23/2017,77,MinTemp,8/18/2017
23,8/18/2017,91,MaxTemp,8/18/2017
23,8/19/2017,91,MaxTemp,8/18/2017
23,8/20/2017,90,MaxTemp,8/18/2017
23,8/21/2017,89,MaxTemp,8/18/2017
23,8/22/2017,89,MaxTemp,8/18/2017
23,8/23/2017,89,MaxTemp,8/18/2017
23,8/24/2017,89,MaxTemp,8/18/2017
24,8/18/2017,72,MinTemp,8/18/2017
24,8/18/2017,66,MinTemp,8/18/2017
24,8/19/2017,63,MinTemp,8/18/2017
24,8/20/2017,64,MinTemp,8/18/2017
24,8/21/2017,67,MinTemp,8/18/2017
24,8/22/2017,68,MinTemp,8/18/2017
24,8/23/2017,62,MinTemp,8/18/2017
24,8/18/2017,82,MaxTemp,8/18/2017
24,8/19/2017,81,MaxTemp,8/18/2017
24,8/20/2017,83,MaxTemp,8/18/2017
24,8/21/2017,86,MaxTemp,8/18/2017
24,8/22/2017,87,MaxTemp,8/18/2017
24,8/23/2017,80,MaxTemp,8/18/2017
24,8/24/2017,77,MaxTemp,8/18/2017
25,8/18/2017,67,MinTemp,8/18/2017
25,8/19/2017,67,MinTemp,8/18/2017
25,8/20/2017,69,MinTemp,8/18/2017
25,8/21/2017,70,MinTemp,8/18/2017
25,8/22/2017,71,MinTemp,8/18/2017
25,8/23/2017,67,MinTemp,8/18/2017
25,8/18/2017,90,MaxTemp,8/18/2017
25,8/19/2017,90,MaxTemp,8/18/2017
25,8/20/2017,90,MaxTemp,8/18/2017
25,8/21/2017,88,MaxTemp,8/18/2017
25,8/22/2017,91,MaxTemp,8/18/2017
25,8/23/2017,87,MaxTemp,8/18/2017
25,8/24/2017,84,MaxTemp,8/18/2017
26,8/18/2017,81,MinTemp,8/18/2017
26,8/18/2017,82,MinTemp,8/18/2017
26,8/19/2017,81,MinTemp,8/18/2017
26,8/20/2017,83,MinTemp,8/18/2017
26,8/21/2017,81,MinTemp,8/18/2017
26,8/22/2017,80,MinTemp,8/18/2017
26,8/23/2017,81,MinTemp,8/18/2017
26,8/18/2017,91,MaxTemp,8/18/2017
26,8/19/2017,87,MaxTemp,8/18/2017
26,8/20/2017,88,MaxTemp,8/18/2017
26,8/21/2017,89,MaxTemp,8/18/2017
26,8/22/2017,87,MaxTemp,8/18/2017
26,8/23/2017,88,MaxTemp,8/18/2017
26,8/24/2017,88,MaxTemp,8/18/2017
27,8/18/2017,73,MinTemp,8/18/2017
27,8/19/2017,72,MinTemp,8/18/2017
27,8/20/2017,73,MinTemp,8/18/2017
27,8/21/2017,73,MinTemp,8/18/2017
27,8/22/2017,73,MinTemp,8/18/2017
27,8/23/2017,71,MinTemp,8/18/2017
27,8/18/2017,94,MaxTemp,8/18/2017
27,8/19/2017,90,MaxTemp,8/18/2017
27,8/20/2017,91,MaxTemp,8/18/2017
27,8/21/2017,91,MaxTemp,8/18/2017
27,8/22/2017,91,MaxTemp,8/18/2017
27,8/23/2017,91,MaxTemp,8/18/2017
27,8/24/2017,87,MaxTemp,8/18/2017
28,8/18/2017,77,MinTemp,8/18/2017
28,8/19/2017,75,MinTemp,8/18/2017
28,8/20/2017,75,MinTemp,8/18/2017
28,8/21/2017,75,MinTemp,8/18/2017
28,8/22/2017,75,MinTemp,8/18/2017
28,8/23/2017,74,MinTemp,8/18/2017
28,8/18/2017,98,MaxTemp,8/18/2017
28,8/19/2017,95,MaxTemp,8/18/2017
28,8/20/2017,95,MaxTemp,8/18/2017
28,8/21/2017,94,MaxTemp,8/18/2017
28,8/22/2017,96,MaxTemp,8/18/2017
28,8/23/2017,95,MaxTemp,8/18/2017
28,8/24/2017,93,MaxTemp,8/18/2017
29,8/18/2017,77,MinTemp,8/18/2017
29,8/19/2017,77,MinTemp,8/18/2017
29,8/20/2017,77,MinTemp,8/18/2017
29,8/21/2017,76,MinTemp,8/18/2017
29,8/22/2017,75,MinTemp,8/18/2017
29,8/23/2017,76,MinTemp,8/18/2017
29,8/18/2017,95,MaxTemp,8/18/2017
29,8/19/2017,92,MaxTemp,8/18/2017
29,8/20/2017,92,MaxTemp,8/18/2017
29,8/21/2017,91,MaxTemp,8/18/2017
29,8/22/2017,91,MaxTemp,8/18/2017
29,8/23/2017,92,MaxTemp,8/18/2017
29,8/24/2017,91,MaxTemp,8/18/2017
30,8/18/2017,65,MinTemp,8/18/2017
30,8/19/2017,66,MinTemp,8/18/2017
30,8/20/2017,67,MinTemp,8/18/2017
30,8/21/2017,70,MinTemp,8/18/2017
30,8/22/2017,67,MinTemp,8/18/2017
30,8/23/2017,62,MinTemp,8/18/2017
30,8/18/2017,83,MaxTemp,8/18/2017
30,8/19/2017,78,MaxTemp,8/18/2017
30,8/20/2017,83,MaxTemp,8/18/2017
30,8/21/2017,84,MaxTemp,8/18/2017
30,8/22/2017,85,MaxTemp,8/18/2017
30,8/23/2017,76,MaxTemp,8/18/2017
30,8/24/2017,73,MaxTemp,8/18/2017
31,8/18/2017,72,MinTemp,8/18/2017
31,8/18/2017,65,MinTemp,8/18/2017
31,8/19/2017,65,MinTemp,8/18/2017
31,8/20/2017,65,MinTemp,8/18/2017
31,8/21/2017,68,MinTemp,8/18/2017
31,8/22/2017,69,MinTemp,8/18/2017
31,8/23/2017,64,MinTemp,8/18/2017
31,8/18/2017,86,MaxTemp,8/18/2017
31,8/19/2017,86,MaxTemp,8/18/2017
31,8/20/2017,87,MaxTemp,8/18/2017
31,8/21/2017,90,MaxTemp,8/18/2017
31,8/22/2017,87,MaxTemp,8/18/2017
31,8/23/2017,82,MaxTemp,8/18/2017
31,8/24/2017,80,MaxTemp,8/18/2017
32,8/18/2017,78,MinTemp,8/18/2017
32,8/18/2017,78,MinTemp,8/18/2017
32,8/19/2017,76,MinTemp,8/18/2017
32,8/20/2017,76,MinTemp,8/18/2017
32,8/21/2017,76,MinTemp,8/18/2017
32,8/22/2017,76,MinTemp,8/18/2017
32,8/23/2017,76,MinTemp,8/18/2017
32,8/18/2017,93,MaxTemp,8/18/2017
32,8/19/2017,93,MaxTemp,8/18/2017
32,8/20/2017,92,MaxTemp,8/18/2017
32,8/21/2017,91,MaxTemp,8/18/2017
32,8/22/2017,92,MaxTemp,8/18/2017
32,8/23/2017,93,MaxTemp,8/18/2017
32,8/24/2017,94,MaxTemp,8/18/2017
33,8/18/2017,82,MinTemp,8/18/2017
33,8/18/2017,82,MinTemp,8/18/2017
33,8/19/2017,82,MinTemp,8/18/2017
33,8/20/2017,83,MinTemp,8/18/2017
33,8/21/2017,82,MinTemp,8/18/2017
33,8/22/2017,81,MinTemp,8/18/2017
33,8/23/2017,82,MinTemp,8/18/2017
33,8/18/2017,91,MaxTemp,8/18/2017
33,8/19/2017,91,MaxTemp,8/18/2017
33,8/20/2017,90,MaxTemp,8/18/2017
33,8/21/2017,91,MaxTemp,8/18/2017
33,8/22/2017,90,MaxTemp,8/18/2017
33,8/23/2017,91,MaxTemp,8/18/2017
33,8/24/2017,90,MaxTemp,8/18/2017
34,8/18/2017,77,MinTemp,8/18/2017
34,8/19/2017,78,MinTemp,8/18/2017
34,8/20/2017,78,MinTemp,8/18/2017
34,8/21/2017,78,MinTemp,8/18/2017
34,8/22/2017,78,MinTemp,8/18/2017
34,8/23/2017,78,MinTemp,8/18/2017
34,8/18/2017,92,MaxTemp,8/18/2017
34,8/19/2017,93,MaxTemp,8/18/2017
34,8/20/2017,90,MaxTemp,8/18/2017
34,8/21/2017,92,MaxTemp,8/18/2017
34,8/22/2017,92,MaxTemp,8/18/2017
34,8/23/2017,91,MaxTemp,8/18/2017
34,8/24/2017,91,MaxTemp,8/18/2017
35,8/18/2017,64,MinTemp,8/18/2017
35,8/19/2017,63,MinTemp,8/18/2017
35,8/20/2017,65,MinTemp,8/18/2017
35,8/21/2017,70,MinTemp,8/18/2017
35,8/22/2017,68,MinTemp,8/18/2017
35,8/23/2017,59,MinTemp,8/18/2017
35,8/18/2017,85,MaxTemp,8/18/2017
35,8/19/2017,84,MaxTemp,8/18/2017
35,8/20/2017,88,MaxTemp,8/18/2017
35,8/21/2017,90,MaxTemp,8/18/2017
35,8/22/2017,86,MaxTemp,8/18/2017
35,8/23/2017,80,MaxTemp,8/18/2017
35,8/24/2017,78,MaxTemp,8/18/2017
36,8/18/2017,65,MinTemp,8/18/2017
36,8/19/2017,66,MinTemp,8/18/2017
36,8/20/2017,68,MinTemp,8/18/2017
36,8/21/2017,71,MinTemp,8/18/2017
36,8/22/2017,65,MinTemp,8/18/2017
36,8/23/2017,61,MinTemp,8/18/2017
36,8/18/2017,80,MaxTemp,8/18/2017
36,8/19/2017,81,MaxTemp,8/18/2017
36,8/20/2017,84,MaxTemp,8/18/2017
36,8/21/2017,87,MaxTemp,8/18/2017
36,8/22/2017,85,MaxTemp,8/18/2017
36,8/23/2017,79,MaxTemp,8/18/2017
36,8/24/2017,76,MaxTemp,8/18/2017
37,8/18/2017,72,MinTemp,8/18/2017
37,8/18/2017,67,MinTemp,8/18/2017
37,8/19/2017,68,MinTemp,8/18/2017
37,8/20/2017,71,MinTemp,8/18/2017
37,8/21/2017,72,MinTemp,8/18/2017
37,8/22/2017,72,MinTemp,8/18/2017
37,8/23/2017,68,MinTemp,8/18/2017
37,8/18/2017,87,MaxTemp,8/18/2017
37,8/19/2017,89,MaxTemp,8/18/2017
37,8/20/2017,92,MaxTemp,8/18/2017
37,8/21/2017,90,MaxTemp,8/18/2017
37,8/22/2017,90,MaxTemp,8/18/2017
37,8/23/2017,87,MaxTemp,8/18/2017
37,8/24/2017,83,MaxTemp,8/18/2017
38,8/18/2017,63,MinTemp,8/18/2017
38,8/18/2017,58,MinTemp,8/18/2017
38,8/19/2017,59,MinTemp,8/18/2017
38,8/20/2017,64,MinTemp,8/18/2017
38,8/21/2017,62,MinTemp,8/18/2017
38,8/22/2017,57,MinTemp,8/18/2017
38,8/23/2017,53,MinTemp,8/18/2017
38,8/18/2017,66,MaxTemp,8/18/2017
38,8/19/2017,73,MaxTemp,8/18/2017
38,8/20/2017,79,MaxTemp,8/18/2017
38,8/21/2017,76,MaxTemp,8/18/2017
38,8/22/2017,72,MaxTemp,8/18/2017
38,8/23/2017,69,MaxTemp,8/18/2017
38,8/24/2017,68,MaxTemp,8/18/2017
39,8/18/2017,71,MinTemp,8/18/2017
39,8/19/2017,72,MinTemp,8/18/2017
39,8/20/2017,74,MinTemp,8/18/2017
39,8/21/2017,74,MinTemp,8/18/2017
39,8/22/2017,74,MinTemp,8/18/2017
39,8/23/2017,73,MinTemp,8/18/2017
39,8/18/2017,91,MaxTemp,8/18/2017
39,8/19/2017,92,MaxTemp,8/18/2017
39,8/20/2017,93,MaxTemp,8/18/2017
39,8/21/2017,92,MaxTemp,8/18/2017
39,8/22/2017,90,MaxTemp,8/18/2017
39,8/23/2017,90,MaxTemp,8/18/2017
39,8/24/2017,88,MaxTemp,8/18/2017
40,8/18/2017,66,MinTemp,8/18/2017
40,8/19/2017,65,MinTemp,8/18/2017
40,8/20/2017,67,MinTemp,8/18/2017
40,8/21/2017,72,MinTemp,8/18/2017
40,8/22/2017,70,MinTemp,8/18/2017
40,8/23/2017,61,MinTemp,8/18/2017
40,8/18/2017,86,MaxTemp,8/18/2017
40,8/19/2017,87,MaxTemp,8/18/2017
40,8/20/2017,90,MaxTemp,8/18/2017
40,8/21/2017,92,MaxTemp,8/18/2017
40,8/22/2017,89,MaxTemp,8/18/2017
40,8/23/2017,82,MaxTemp,8/18/2017
40,8/24/2017,80,MaxTemp,8/18/2017
41,8/18/2017,69,MinTemp,8/18/2017
41,8/18/2017,61,MinTemp,8/18/2017
41,8/19/2017,61,MinTemp,8/18/2017
41,8/20/2017,65,MinTemp,8/18/2017
41,8/21/2017,68,MinTemp,8/18/2017
41,8/22/2017,60,MinTemp,8/18/2017
41,8/23/2017,56,MinTemp,8/18/2017
41,8/18/2017,75,MaxTemp,8/18/2017
41,8/19/2017,80,MaxTemp,8/18/2017
41,8/20/2017,84,MaxTemp,8/18/2017
41,8/21/2017,87,MaxTemp,8/18/2017
41,8/22/2017,81,MaxTemp,8/18/2017
41,8/23/2017,78,MaxTemp,8/18/2017
41,8/24/2017,75,MaxTemp,8/18/2017
42,8/18/2017,70,MinTemp,8/18/2017
42,8/19/2017,68,MinTemp,8/18/2017
42,8/20/2017,70,MinTemp,8/18/2017
42,8/21/2017,73,MinTemp,8/18/2017
42,8/22/2017,72,MinTemp,8/18/2017
42,8/23/2017,64,MinTemp,8/18/2017
42,8/18/2017,90,MaxTemp,8/18/2017
42,8/19/2017,88,MaxTemp,8/18/2017
42,8/20/2017,90,MaxTemp,8/18/2017
42,8/21/2017,91,MaxTemp,8/18/2017
42,8/22/2017,91,MaxTemp,8/18/2017
42,8/23/2017,84,MaxTemp,8/18/2017
42,8/24/2017,82,MaxTemp,8/18/2017
43,8/18/2017,66,MinTemp,8/18/2017
43,8/19/2017,64,MinTemp,8/18/2017
43,8/20/2017,66,MinTemp,8/18/2017
43,8/21/2017,70,MinTemp,8/18/2017
43,8/22/2017,67,MinTemp,8/18/2017
43,8/23/2017,60,MinTemp,8/18/2017
43,8/18/2017,84,MaxTemp,8/18/2017
43,8/19/2017,84,MaxTemp,8/18/2017
43,8/20/2017,87,MaxTemp,8/18/2017
43,8/21/2017,89,MaxTemp,8/18/2017
43,8/22/2017,87,MaxTemp,8/18/2017
43,8/23/2017,81,MaxTemp,8/18/2017
43,8/24/2017,80,MaxTemp,8/18/2017
44,8/18/2017,75,MinTemp,8/18/2017
44,8/18/2017,74,MinTemp,8/18/2017
44,8/19/2017,75,MinTemp,8/18/2017
44,8/20/2017,75,MinTemp,8/18/2017
44,8/21/2017,75,MinTemp,8/18/2017
44,8/22/2017,76,MinTemp,8/18/2017
44,8/23/2017,75,MinTemp,8/18/2017
44,8/18/2017,93,MaxTemp,8/18/2017
44,8/19/2017,94,MaxTemp,8/18/2017
44,8/20/2017,95,MaxTemp,8/18/2017
44,8/21/2017,93,MaxTemp,8/18/2017
44,8/22/2017,93,MaxTemp,8/18/2017
44,8/23/2017,93,MaxTemp,8/18/2017
44,8/24/2017,93,MaxTemp,8/18/2017
45,8/18/2017,73,MinTemp,8/18/2017
45,8/18/2017,68,MinTemp,8/18/2017
45,8/19/2017,71,MinTemp,8/18/2017
45,8/20/2017,72,MinTemp,8/18/2017
45,8/21/2017,74,MinTemp,8/18/2017
45,8/22/2017,74,MinTemp,8/18/2017
45,8/23/2017,68,MinTemp,8/18/2017
45,8/18/2017,90,MaxTemp,8/18/2017
45,8/19/2017,92,MaxTemp,8/18/2017
45,8/20/2017,92,MaxTemp,8/18/2017
45,8/21/2017,93,MaxTemp,8/18/2017
45,8/22/2017,92,MaxTemp,8/18/2017
45,8/23/2017,88,MaxTemp,8/18/2017
45,8/24/2017,85,MaxTemp,8/18/2017
46,8/18/2017,75,MinTemp,8/18/2017
46,8/18/2017,72,MinTemp,8/18/2017
46,8/19/2017,74,MinTemp,8/18/2017
46,8/20/2017,75,MinTemp,8/18/2017
46,8/21/2017,75,MinTemp,8/18/2017
46,8/22/2017,75,MinTemp,8/18/2017
46,8/23/2017,73,MinTemp,8/18/2017
46,8/18/2017,90,MaxTemp,8/18/2017
46,8/19/2017,93,MaxTemp,8/18/2017
46,8/20/2017,94,MaxTemp,8/18/2017
46,8/21/2017,93,MaxTemp,8/18/2017
46,8/22/2017,91,MaxTemp,8/18/2017
46,8/23/2017,91,MaxTemp,8/18/2017
46,8/24/2017,89,MaxTemp,8/18/2017
47,8/18/2017,68,MinTemp,8/18/2017
47,8/18/2017,67,MinTemp,8/18/2017
47,8/19/2017,68,MinTemp,8/18/2017
47,8/20/2017,70,MinTemp,8/18/2017
47,8/21/2017,72,MinTemp,8/18/2017
47,8/22/2017,68,MinTemp,8/18/2017
47,8/23/2017,64,MinTemp,8/18/2017
47,8/18/2017,82,MaxTemp,8/18/2017
47,8/19/2017,75,MaxTemp,8/18/2017
47,8/20/2017,83,MaxTemp,8/18/2017
47,8/21/2017,86,MaxTemp,8/18/2017
47,8/22/2017,82,MaxTemp,8/18/2017
47,8/23/2017,78,MaxTemp,8/18/2017
47,8/24/2017,75,MaxTemp,8/18/2017
48,8/18/2017,65,MinTemp,8/18/2017
48,8/18/2017,62,MinTemp,8/18/2017
48,8/19/2017,64,MinTemp,8/18/2017
48,8/20/2017,68,MinTemp,8/18/2017
48,8/21/2017,68,MinTemp,8/18/2017
48,8/22/2017,61,MinTemp,8/18/2017
48,8/23/2017,59,MinTemp,8/18/2017
48,8/18/2017,78,MaxTemp,8/18/2017
48,8/19/2017,79,MaxTemp,8/18/2017
48,8/20/2017,82,MaxTemp,8/18/2017
48,8/21/2017,82,MaxTemp,8/18/2017
48,8/22/2017,78,MaxTemp,8/18/2017
48,8/23/2017,75,MaxTemp,8/18/2017
48,8/24/2017,72,MaxTemp,8/18/2017
49,8/18/2017,78,MinTemp,8/18/2017
49,8/18/2017,76,MinTemp,8/18/2017
49,8/19/2017,77,MinTemp,8/18/2017
49,8/20/2017,77,MinTemp,8/18/2017
49,8/21/2017,77,MinTemp,8/18/2017
49,8/22/2017,76,MinTemp,8/18/2017
49,8/23/2017,77,MinTemp,8/18/2017
49,8/18/2017,93,MaxTemp,8/18/2017
49,8/19/2017,95,MaxTemp,8/18/2017
49,8/20/2017,92,MaxTemp,8/18/2017
49,8/21/2017,91,MaxTemp,8/18/2017
49,8/22/2017,91,MaxTemp,8/18/2017
49,8/23/2017,93,MaxTemp,8/18/2017
49,8/24/2017,92,MaxTemp,8/18/2017
50,8/18/2017,62,MinTemp,8/18/2017
50,8/18/2017,66,MinTemp,8/18/2017
50,8/19/2017,64,MinTemp,8/18/2017
50,8/20/2017,68,MinTemp,8/18/2017
50,8/21/2017,72,MinTemp,8/18/2017
50,8/22/2017,67,MinTemp,8/18/2017
50,8/23/2017,62,MinTemp,8/18/2017
50,8/18/2017,86,MaxTemp,8/18/2017
50,8/19/2017,86,MaxTemp,8/18/2017
50,8/20/2017,90,MaxTemp,8/18/2017
50,8/21/2017,90,MaxTemp,8/18/2017
50,8/22/2017,88,MaxTemp,8/18/2017
50,8/23/2017,85,MaxTemp,8/18/2017
50,8/24/2017,82,MaxTemp,8/18/2017
51,8/18/2017,72,MinTemp,8/18/2017
51,8/18/2017,72,MinTemp,8/18/2017
51,8/19/2017,74,MinTemp,8/18/2017
51,8/20/2017,76,MinTemp,8/18/2017
51,8/21/2017,76,MinTemp,8/18/2017
51,8/22/2017,76,MinTemp,8/18/2017
51,8/23/2017,72,MinTemp,8/18/2017
51,8/18/2017,90,MaxTemp,8/18/2017
51,8/19/2017,91,MaxTemp,8/18/2017
51,8/20/2017,93,MaxTemp,8/18/2017
51,8/21/2017,92,MaxTemp,8/18/2017
51,8/22/2017,92,MaxTemp,8/18/2017
51,8/23/2017,90,MaxTemp,8/18/2017
51,8/24/2017,87,MaxTemp,8/18/2017
52,8/18/2017,79,MinTemp,8/18/2017
52,8/18/2017,79,MinTemp,8/18/2017
52,8/19/2017,79,MinTemp,8/18/2017
52,8/20/2017,78,MinTemp,8/18/2017
52,8/21/2017,78,MinTemp,8/18/2017
52,8/22/2017,79,MinTemp,8/18/2017
52,8/23/2017,79,MinTemp,8/18/2017
52,8/18/2017,93,MaxTemp,8/18/2017
52,8/19/2017,91,MaxTemp,8/18/2017
52,8/20/2017,89,MaxTemp,8/18/2017
52,8/21/2017,89,MaxTemp,8/18/2017
52,8/22/2017,91,MaxTemp,8/18/2017
52,8/23/2017,92,MaxTemp,8/18/2017
52,8/24/2017,91,MaxTemp,8/18/2017
53,8/18/2017,75,MinTemp,8/18/2017
53,8/18/2017,75,MinTemp,8/18/2017
53,8/19/2017,75,MinTemp,8/18/2017
53,8/20/2017,75,MinTemp,8/18/2017
53,8/21/2017,75,MinTemp,8/18/2017
53,8/22/2017,75,MinTemp,8/18/2017
53,8/23/2017,75,MinTemp,8/18/2017
53,8/18/2017,92,MaxTemp,8/18/2017
53,8/19/2017,93,MaxTemp,8/18/2017
53,8/20/2017,93,MaxTemp,8/18/2017
53,8/21/2017,93,MaxTemp,8/18/2017
53,8/22/2017,92,MaxTemp,8/18/2017
53,8/23/2017,92,MaxTemp,8/18/2017
53,8/24/2017,91,MaxTemp,8/18/2017
54,8/18/2017,67,MinTemp,8/18/2017
54,8/18/2017,71,MinTemp,8/18/2017
54,8/19/2017,69,MinTemp,8/18/2017
54,8/20/2017,72,MinTemp,8/18/2017
54,8/21/2017,77,MinTemp,8/18/2017
54,8/22/2017,73,MinTemp,8/18/2017
54,8/23/2017,69,MinTemp,8/18/2017
54,8/18/2017,89,MaxTemp,8/18/2017
54,8/19/2017,89,MaxTemp,8/18/2017
54,8/20/2017,93,MaxTemp,8/18/2017
54,8/21/2017,94,MaxTemp,8/18/2017
54,8/22/2017,93,MaxTemp,8/18/2017
54,8/23/2017,85,MaxTemp,8/18/2017
54,8/24/2017,83,MaxTemp,8/18/2017
55,8/18/2017,61,MinTemp,8/18/2017
55,8/18/2017,59,MinTemp,8/18/2017
55,8/19/2017,61,MinTemp,8/18/2017
55,8/20/2017,68,MinTemp,8/18/2017
55,8/21/2017,68,MinTemp,8/18/2017
55,8/22/2017,61,MinTemp,8/18/2017
55,8/23/2017,58,MinTemp,8/18/2017
55,8/18/2017,78,MaxTemp,8/18/2017
55,8/19/2017,80,MaxTemp,8/18/2017
55,8/20/2017,85,MaxTemp,8/18/2017
55,8/21/2017,85,MaxTemp,8/18/2017
55,8/22/2017,81,MaxTemp,8/18/2017
55,8/23/2017,80,MaxTemp,8/18/2017
55,8/24/2017,76,MaxTemp,8/18/2017
56,8/18/2017,57,MinTemp,8/18/2017
56,8/18/2017,57,MinTemp,8/18/2017
56,8/19/2017,62,MinTemp,8/18/2017
56,8/20/2017,60,MinTemp,8/18/2017
56,8/21/2017,59,MinTemp,8/18/2017
56,8/22/2017,56,MinTemp,8/18/2017
56,8/23/2017,54,MinTemp,8/18/2017
